Solar_data
time,utilization
2025-02-15 00:00:00,0.0
2025-02-15 00:10:00,0.0
2025-02-15 00:20:00,0.0
2025-02-15 00:30:00,0.0
2025-02-15 00:40:00,0.0
2025-02-15 00:50:00,0.0
2025-02-15 01:00:00,0.0
2025-02-15 01:10:00,0.0
2025-02-15 01:20:00,0.0
2025-02-15 01:30:00,0.0
2025-02-15 01:40:00,0.0
2025-02-15 01:50:00,0.0
2025-02-15 02:00:00,0.0
2025-02-15 02:10:00,0.0
2025-02-15 02:20:00,0.0
2025-02-15 02:30:00,0.0
2025-02-15 02:40:00,0.0
2025-02-15 02:50:00,0.0
2025-02-15 03:00:00,0.0
2025-02-15 03:10:00,0.0
2025-02-15 03:20:00,0.0
2025-02-15 03:30:00,0.0
2025-02-15 03:40:00,0.0
2025-02-15 03:50:00,0.0
2025-02-15 04:00:00,0.0
2025-02-15 04:10:00,0.0
2025-02-15 04:20:00,0.0
2025-02-15 04:30:00,0.0
2025-02-15 04:40:00,0.0
2025-02-15 04:50:00,0.0
2025-02-15 05:00:00,0.0
2025-02-15 05:10:00,0.0
2025-02-15 05:20:00,0.0
2025-02-15 05:30:00,0.0
2025-02-15 05:40:00,0.0
2025-02-15 05:50:00,0.0
2025-02-15 06:00:00,0.0
2025-02-15 06:10:00,1.4883807143046249e-05
2025-02-15 06:20:00,9.774248680895975e-05
2025-02-15 06:30:00,0.00036213719445626224
2025-02-15 06:40:00,0.0010277198376922659
2025-02-15 06:50:00,0.0024161688655787595
2025-02-15 07:00:00,0.004883680619288146
2025-02-15 07:10:00,0.008845104207378633
2025-02-15 07:20:00,0.014796851512378893
2025-02-15 07:30:00,0.022880604368683343
2025-02-15 07:40:00,0.03310889188311018
2025-02-15 07:50:00,0.04536614428657378
2025-02-15 08:00:00,0.0591620638951539
2025-02-15 08:10:00,0.07389214251550937
2025-02-15 08:20:00,0.08940614064133935
2025-02-15 08:30:00,0.10513131908111033
2025-02-15 08:40:00,0.12074416937126266
2025-02-15 08:50:00,0.13590167611837387
2025-02-15 09:00:00,0.15040377100869531
2025-02-15 09:10:00,0.16383873725370052
2025-02-15 09:20:00,0.17633152382989084
2025-02-15 09:30:00,0.18780829125354365
2025-02-15 09:40:00,0.19856646366177066
2025-02-15 09:50:00,0.20886040707269024
2025-02-15 10:00:00,0.21871590179301076
2025-02-15 10:10:00,0.22797470972422634
2025-02-15 10:20:00,0.23646419646759193
2025-02-15 10:30:00,0.24406388940349708
2025-02-15 10:40:00,0.25065907487465494
2025-02-15 10:50:00,0.2564112784641404
2025-02-15 11:00:00,0.26137469309952954
2025-02-15 11:10:00,0.26560677299576424
2025-02-15 11:20:00,0.269010560310656
2025-02-15 11:30:00,0.2713368035612568
2025-02-15 11:40:00,0.2729597235158566
2025-02-15 11:50:00,0.27433663709990436
2025-02-15 12:00:00,0.2753920154706125
2025-02-15 12:10:00,0.27586834115847464
2025-02-15 12:20:00,0.2757268147122475
2025-02-15 12:30:00,0.27431780731966415
2025-02-15 12:40:00,0.27136957388251054
2025-02-15 12:50:00,0.26695745700309353
2025-02-15 13:00:00,0.261094987488562
2025-02-15 13:10:00,0.2541008215277426
2025-02-15 13:20:00,0.24647850987892
2025-02-15 13:30:00,0.23850560789146732
2025-02-15 13:40:00,0.22898556330511646
2025-02-15 13:50:00,0.2181845992322891
2025-02-15 14:00:00,0.20635827344752125
2025-02-15 14:10:00,0.19362565959172862
2025-02-15 14:20:00,0.17995805722330846
2025-02-15 14:30:00,0.1669813594630649
2025-02-15 14:40:00,0.15478352767325215
2025-02-15 14:50:00,0.14252858929816756
2025-02-15 15:00:00,0.12990306761235962
2025-02-15 15:10:00,0.11666288279717969
2025-02-15 15:20:00,0.10261643282588452
2025-02-15 15:30:00,0.08827365299746875
2025-02-15 15:40:00,0.07438635678901787
2025-02-15 15:50:00,0.06061636716908505
2025-02-15 16:00:00,0.0477248611168996
2025-02-15 16:10:00,0.03615381043524511
2025-02-15 16:20:00,0.025906369435946423
2025-02-15 16:30:00,0.017293205275575842
2025-02-15 16:40:00,0.010901170868929777
2025-02-15 16:50:00,0.006353702114316665
2025-02-15 17:00:00,0.003296583195990553
2025-02-15 17:10:00,0.0015123824305426808
2025-02-15 17:20:00,0.0005661117102605321
2025-02-15 17:30:00,0.00018867218506432348
2025-02-15 17:40:00,2.2731891142264486e-05
2025-02-15 17:50:00,0.0
2025-02-15 18:00:00,0.0
2025-02-15 18:10:00,0.0
2025-02-15 18:20:00,0.0
2025-02-15 18:30:00,0.0
2025-02-15 18:40:00,0.0
2025-02-15 18:50:00,0.0
2025-02-15 19:00:00,0.0
2025-02-15 19:10:00,0.0
2025-02-15 19:20:00,0.0
2025-02-15 19:30:00,0.0
2025-02-15 19:40:00,0.0
2025-02-15 19:50:00,0.0
2025-02-15 20:00:00,0.0
2025-02-15 20:10:00,0.0
2025-02-15 20:20:00,0.0
2025-02-15 20:30:00,0.0
2025-02-15 20:40:00,0.0
2025-02-15 20:50:00,0.0
2025-02-15 21:00:00,0.0
2025-02-15 21:10:00,0.0
2025-02-15 21:20:00,0.0
2025-02-15 21:30:00,0.0
2025-02-15 21:40:00,0.0
2025-02-15 21:50:00,0.0
2025-02-15 22:00:00,0.0
2025-02-15 22:10:00,0.0
2025-02-15 22:20:00,0.0
2025-02-15 22:30:00,0.0
2025-02-15 22:40:00,0.0
2025-02-15 22:50:00,0.0
2025-02-15 23:00:00,0.0
2025-02-15 23:10:00,0.0
2025-02-15 23:20:00,0.0
2025-02-15 23:30:00,0.0
2025-02-15 23:40:00,0.0
2025-02-15 23:50:00,0.0
