Solar_data
time,utilization
2025-07-15 00:00:00,0.0
2025-07-15 00:10:00,0.0
2025-07-15 00:20:00,0.0
2025-07-15 00:30:00,0.0
2025-07-15 00:40:00,0.0
2025-07-15 00:50:00,0.0
2025-07-15 01:00:00,0.0
2025-07-15 01:10:00,0.0
2025-07-15 01:20:00,0.0
2025-07-15 01:30:00,0.0
2025-07-15 01:40:00,0.0
2025-07-15 01:50:00,0.0
2025-07-15 02:00:00,0.0
2025-07-15 02:10:00,0.0
2025-07-15 02:20:00,0.0
2025-07-15 02:30:00,0.0
2025-07-15 02:40:00,0.0
2025-07-15 02:50:00,0.0
2025-07-15 03:00:00,0.0
2025-07-15 03:10:00,1.7742756397403297e-05
2025-07-15 03:20:00,0.00010380115812539211
2025-07-15 03:30:00,0.0003869861729570754
2025-07-15 03:40:00,0.0011126752468689734
2025-07-15 03:50:00,0.002588437624452185
2025-07-15 04:00:00,0.0051591077847631586
2025-07-15 04:10:00,0.009171869770450997
2025-07-15 04:20:00,0.014899295074452137
2025-07-15 04:30:00,0.022390482459037058
2025-07-15 04:40:00,0.03159081224322079
2025-07-15 04:50:00,0.042516159246705716
2025-07-15 05:00:00,0.05480167119793835
2025-07-15 05:10:00,0.06813391924745614
2025-07-15 05:20:00,0.08256057104276072
2025-07-15 05:30:00,0.09778662476568453
2025-07-15 05:40:00,0.11361756786223381
2025-07-15 05:50:00,0.1307411544505627
2025-07-15 06:00:00,0.14879192481598547
2025-07-15 06:10:00,0.16749240393119474
2025-07-15 06:20:00,0.1875450267907112
2025-07-15 06:30:00,0.20832272258497056
2025-07-15 06:40:00,0.2276016355522217
2025-07-15 06:50:00,0.24737819399564498
2025-07-15 07:00:00,0.26723482507851815
2025-07-15 07:10:00,0.28643734757938694
2025-07-15 07:20:00,0.3058090950212171
2025-07-15 07:30:00,0.3263642503369239
2025-07-15 07:40:00,0.3495025840017103
2025-07-15 07:50:00,0.3724090031558468
2025-07-15 08:00:00,0.39478040486574173
2025-07-15 08:10:00,0.4160215111990129
2025-07-15 08:20:00,0.43687273720579767
2025-07-15 08:30:00,0.45403243990675096
2025-07-15 08:40:00,0.4692908748984337
2025-07-15 08:50:00,0.484330202110352
2025-07-15 09:00:00,0.4988724216818809
2025-07-15 09:10:00,0.5125421890328007
2025-07-15 09:20:00,0.5256236677688937
2025-07-15 09:30:00,0.5393346689881817
2025-07-15 09:40:00,0.5461750964003225
2025-07-15 09:50:00,0.5527979658495995
2025-07-15 10:00:00,0.559004018864324
2025-07-15 10:10:00,0.5645219398602364
2025-07-15 10:20:00,0.5692983542719194
2025-07-15 10:30:00,0.5796372492947885
2025-07-15 10:40:00,0.5876941229066541
2025-07-15 10:50:00,0.5940564323336848
2025-07-15 11:00:00,0.5984883723239744
2025-07-15 11:10:00,0.6011658819452409
2025-07-15 11:20:00,0.6019790481175146
2025-07-15 11:30:00,0.6024048240915422
2025-07-15 11:40:00,0.6024154439087837
2025-07-15 11:50:00,0.6027698860533777
2025-07-15 12:00:00,0.6033750814295584
2025-07-15 12:10:00,0.6041507349379601
2025-07-15 12:20:00,0.6054204470688298
2025-07-15 12:30:00,0.6065005946543909
2025-07-15 12:40:00,0.6076261153144221
2025-07-15 12:50:00,0.607509613517792
2025-07-15 13:00:00,0.6057606140452048
2025-07-15 13:10:00,0.6019773622193644
2025-07-15 13:20:00,0.5960990680802254
2025-07-15 13:30:00,0.5870774674800135
2025-07-15 13:40:00,0.5775671134552648
2025-07-15 13:50:00,0.5659754846365221
2025-07-15 14:00:00,0.5526288747306792
2025-07-15 14:10:00,0.5380636853556479
2025-07-15 14:20:00,0.5227516963116584
