date,Controller1-0.time-based_0-flow2b,Controller1-0.time-based_0-res_load,Controller1-0.time-based_0-dump,Battery1-0.time-based_0-p_out,Battery1-0.time-based_0-soc,PV1-0.time-based_0-pv_gen,Wind1-0.time-based_0-wind_gen,Load1-0.time-based_0-load_dem,FossilPlant1-0.time-based_0-gen_pow,Nuclear1-0.time-based_0-gen_pow,FossilPlant1-0.time-based_0-emission,FossilPlant1-0.time-based_0-fossil_fuel_burned,FossilPlant1-0.time-based_0-biomass_burned,Nuclear1-0.time-based_0-waste_produced,Nuclear1-0.time-based_0-fuel_burned
2012-06-01 09:15:00,0.2586406177209716,-0.2586406177209716,-0.0,-0.0422232412045835,30.656,0.4447009723439817,0.0775281853769898,0.26358854,-0.2586406177209716,500,-0.2121410203345168,-0.0857135435695017,-0.0214283858923754,1.8939393939393937e-08,0.0001893939393939
2012-06-01 09:30:00,-0.1447263141250187,0.1447263141250187,-0.0,0.2586406177209716,37.93,0.0724320076653304,0.0651067794596508,0.28226510125,0.1447263141250187,500,0.1187067530934287,0.0479623244821934,0.0119905811205483,1.8939393939393937e-08,0.0001893939393939
2012-06-01 09:45:00,-0.0132166798400393,0.0132166798400393,-0.0,-0.1447263141250187,32.905,0.1345907741121587,0.0574052685478018,0.2052127225,0.0132166798400393,500,0.0108405244752601,0.0043800098889939,0.0010950024722484,1.8939393939393937e-08,0.0001893939393939
2012-06-01 10:00:00,0.460432,-0.4824435026880124,0.0220115026880123,-0.0132166798400393,32.446,0.4530365309728395,0.1346190367151729,0.105212065,-0.4824435026880124,500,-0.3957075954110457,-0.1598818567317356,-0.0399704641829339,1.8939393939393937e-08,0.0001893939393939
2012-06-01 10:15:00,-0.0369165157670348,0.0369165157670348,-0.0,0.460432,45.396,0.1625707585258982,0.1005307657070669,0.30001804,0.0369165157670348,500,0.030279495119606,0.012234139442265,0.0030585348605662,1.8939393939393937e-08,0.0001893939393939
2012-06-01 10:30:00,-0.272912,0.6094404149444422,-0.3365284149444422,-0.0369165157670348,44.114,0.1081486845805582,0.1395637404749995,0.85715284,0.6094404149444422,500,0.4998724198798655,0.2019686544969154,0.0504921636242288,1.8939393939393937e-08,0.0001893939393939
2012-06-01 10:45:00,-0.1658049486072034,0.1658049486072034,-0.0,-0.272912,34.638,0.5721676929179591,0.1440594134748375,0.882032055,0.1658049486072034,500,0.1359957739197443,0.0549477874423209,0.0137369468605802,1.8939393939393937e-08,0.0001893939393939
2012-06-01 11:00:00,-0.151048,0.3982666945837203,-0.2472186945837203,-0.1658049486072034,28.881,0.131648996949136,0.2319969284671435,0.7619126199999999,0.3982666945837203,500,0.3266644802302262,0.1319856485778692,0.0329964121444672,1.8939393939393937e-08,0.0001893939393939
2012-06-01 11:15:00,-0.1090879999999999,0.4088947301681241,-0.2998067301681242,-0.151048,23.636,0.1303877079411406,0.1972231081407353,0.7365055462500001,0.4088947301681241,500,0.3353817587957273,0.135507781331607,0.0338769453329017,1.8939393939393937e-08,0.0001893939393939
2012-06-01 11:30:00,-0.0787839999999999,0.4089727804925466,-0.3301887804925466,-0.1090879999999999,19.848,0.1606186091559441,0.2414865591015093,0.8110779487499999,0.4089727804925466,500,0.3354457768745825,0.1355336472220535,0.0338834118055133,1.8939393939393937e-08,0.0001893939393939
2012-06-01 11:45:00,-0.0568959999999999,0.3500317214542634,-0.2931357214542634,-0.0787839999999999,17.112,0.194930279354887,0.3239463916908496,0.8689083925000001,0.3500317214542634,500,0.2871014119633146,0.1160005704902281,0.029000142622557,1.8939393939393937e-08,0.0001893939393939
2012-06-01 12:00:00,-0.0410879999999999,0.382419400748587,-0.341331400748587,-0.0568959999999999,15.136,0.243567073627501,0.242288839373912,0.86827531375,0.382419400748587,500,0.3136662856181451,0.1267338527750081,0.031683463193752,1.8939393939393937e-08,0.0001893939393939
2012-06-01 12:15:00,0.0795286116174649,-0.0795286116174649,-0.0,-0.0410879999999999,13.709,0.2102804905029258,0.2182337773645391,0.34898565625,-0.0795286116174649,500,-0.0652305927931154,-0.0263557950679254,-0.0065889487669813,1.8939393939393937e-08,0.0001893939393939
2012-06-01 12:30:00,0.1580048727628997,-0.1580048727628997,-0.0,0.0795286116174649,15.946,0.191322540947033,0.1958260193158667,0.2291436875,-0.1580048727628997,500,-0.1295980315122375,-0.0523628410150454,-0.0130907102537613,1.8939393939393937e-08,0.0001893939393939
2012-06-01 12:45:00,0.2431431764420138,-0.2431431764420138,-0.0,0.1580048727628997,20.39,0.2641150014385639,0.1930516662534499,0.21402349125,-0.2431431764420138,500,-0.1994297801802764,-0.0805776889617278,-0.0201444222404319,1.8939393939393937e-08,0.0001893939393939
2012-06-01 13:00:00,0.2596685161666347,-0.2596685161666347,-0.0,0.2431431764420138,27.228,0.2735311060537622,0.2064664713628725,0.22032906125,-0.2596685161666347,500,-0.2129841184796755,-0.0860541892847173,-0.0215135473211793,1.8939393939393937e-08,0.0001893939393939
2012-06-01 13:15:00,0.102755653168933,-0.102755653168933,-0.0,0.2596685161666347,34.531,0.1453524879855304,0.1769540464334025,0.21955088125,-0.102755653168933,500,-0.0842817702048414,-0.0340532404868046,-0.0085133101217011,1.8939393939393937e-08,0.0001893939393939
2012-06-01 13:30:00,0.2874810663997428,-0.2874810663997428,-0.0,0.102755653168933,37.421,0.3250963383338761,0.1958260193158667,0.23344129125,-0.2874810663997428,500,-0.2357964007752654,-0.0952712730405112,-0.0238178182601278,1.8939393939393937e-08,0.0001893939393939
2012-06-01 13:45:00,-0.2356791561495712,0.2356791561495712,-0.0,0.2874810663997428,45.506,0.2367952524863219,0.2108282963641068,0.683302705,0.2356791561495712,500,0.1933076757150584,0.0781041114000236,0.0195260278500058,1.8939393939393937e-08,0.0001893939393939
2012-06-01 14:00:00,-0.218584,0.6895741667302593,-0.4709901667302593,-0.2356791561495712,37.323,0.2319190280245262,0.1557187014952146,1.07721189625,0.6895741667302593,500,0.5655993579643385,0.2285249931169044,0.057131248279226,1.8939393939393937e-08,0.0001893939393939
2012-06-01 14:15:00,-0.157864,0.5511648622663704,-0.3933008622663704,-0.218584,29.733,0.2603497310525332,0.3220007729310962,1.13351536625,0.5511648622663704,500,0.4520739135407677,0.1826561266831385,0.0456640316707846,1.8939393939393937e-08,0.0001893939393939
2012-06-01 14:30:00,-0.1140159999999999,0.2340107697700238,-0.1199947697700238,-0.157864,24.252,0.2469578158525296,0.3152524756274465,0.79622106125,0.2340107697700238,500,0.1919392394965398,0.0775512078773898,0.0193878019693474,1.8939393939393937e-08,0.0001893939393939
2012-06-01 14:45:00,0.2605444227082651,-0.2605444227082651,-0.0,-0.1140159999999999,20.293,0.2728108130051285,0.2487711447031365,0.261037535,-0.2605444227082651,500,-0.2137025505229349,-0.0863444648577514,-0.0215861162144378,1.8939393939393937e-08,0.0001893939393939
2012-06-01 15:00:00,0.0464569157950596,-0.0464569157950596,-0.0,0.2605444227082651,27.621,0.1378971654944744,0.2767330828005852,0.3681733325,-0.0464569157950596,500,-0.0381046782411839,-0.0153958295923975,-0.0038489573980993,1.8939393939393937e-08,0.0001893939393939
2012-06-01 15:15:00,0.0313113590086883,-0.0313113590086883,-0.0,0.0464569157950596,28.928,0.1731979796852269,0.2406860518234614,0.3825726725,-0.0313113590086883,500,-0.0256820591703409,-0.0103765895637741,-0.0025941473909435,1.8939393939393937e-08,0.0001893939393939
2012-06-01 15:30:00,-0.0469797495506287,0.0469797495506287,-0.0,0.0313113590086883,29.809,0.1963525896423774,0.2288898683069938,0.4722222075,0.0469797495506287,500,0.0385335145444262,0.0155690967856267,0.0038922741964066,1.8939393939393937e-08,0.0001893939393939
2012-06-01 15:45:00,-0.0422519866626207,0.0422519866626207,-0.0,-0.0469797495506287,28.178,0.1976225946322635,0.2359201312051157,0.4757947125,0.0422519866626207,500,0.0346557305683467,0.0140023153811502,0.0035005788452875,1.8939393939393937e-08,0.0001893939393939
2012-06-01 16:00:00,-0.133688,0.3422049904051799,-0.2085169904051799,-0.0422519866626207,26.711,0.0797286981571337,0.1521572951876864,0.57409098375,0.3422049904051799,500,0.2806818065460879,0.1134067905236718,0.0283516976309179,1.8939393939393937e-08,0.0001893939393939
2012-06-01 16:15:00,0.0568430822643707,-0.0568430822643707,-0.0,-0.133688,22.069,0.2119094448310637,0.222759219933307,0.3778255825,-0.0568430822643707,500,-0.0466235720312569,-0.0188378068813159,-0.0047094517203289,1.8939393939393937e-08,0.0001893939393939
2012-06-01 16:30:00,-0.0430988594729761,0.0430988594729761,-0.0,0.0568430822643707,23.668,0.1446307391543335,0.1903036413726903,0.37803324,0.0430988594729761,500,0.0353503486978014,0.0142829691708288,0.0035707422927072,1.8939393939393937e-08,0.0001893939393939
2012-06-01 16:45:00,-0.097376,0.1316550109570817,-0.0342790109570816,-0.0430988594729761,22.172,0.1007534470734062,0.124566623219512,0.35697508125,0.1316550109570817,500,0.1079854688048971,0.0436304924464231,0.0109076231116057,1.8939393939393937e-08,0.0001893939393939
2012-06-01 17:00:00,-0.070328,0.160934862752651,-0.090606862752651,-0.097376,18.791,0.0788391420893364,0.1000846239080125,0.33985862875,0.160934862752651,500,0.1320012544532928,0.0533338401831486,0.0133334600457871,1.8939393939393937e-08,0.0001893939393939
2012-06-01 17:15:00,-0.050792,0.1905118219517252,-0.1397198219517252,-0.070328,16.349,0.0932660648464015,0.1059882894518732,0.38976617625,0.1905118219517252,500,0.1562607321725003,0.0631356493626264,0.0157839123406566,1.8939393939393937e-08,0.0001893939393939
2012-06-01 17:30:00,-0.03668,0.1004779165303292,-0.0637979165303292,-0.050792,14.585,0.1376778191462093,0.2406860518234614,0.4788417875,0.1004779165303292,500,0.0824135355136917,0.0332983981873502,0.0083245995468375,1.8939393939393937e-08,0.0001893939393939
2012-06-01 17:45:00,0.1423090461283207,-0.1423090461283207,-0.0,-0.03668,13.311,0.3333182418048593,0.2406860518234614,0.4316952475,-0.1423090461283207,500,-0.1167240726321768,-0.0471612414675462,-0.0117903103668865,1.8939393939393937e-08,0.0001893939393939
2012-06-01 18:00:00,-0.0585039999999999,0.5085285819920311,-0.4500245819920311,0.1423090461283207,17.313,0.1052506637003825,0.3428220880575863,0.95660133375,0.5085285819920311,500,0.4171029794300834,0.1685264563353872,0.0421316140838468,1.8939393939393937e-08,0.0001893939393939
2012-06-01 18:15:00,-0.042256,0.4703023782570372,-0.4280463782570372,-0.0585039999999999,15.282,0.10378723106602,0.2167390306769427,0.79082864,0.4703023782570372,500,0.3857492580567247,0.1558582860835251,0.0389645715208812,1.8939393939393937e-08,0.0001893939393939
2012-06-01 18:30:00,-0.03052,0.126022475546865,-0.095502475546865,-0.042256,13.815,0.158557798115774,0.1335363150873609,0.4181165887499999,0.126022475546865,500,0.10336557646346,0.0417638692781656,0.0104409673195414,1.8939393939393937e-08,0.0001893939393939
2012-06-01 18:45:00,-0.02204,0.1002685888454744,-0.0782285888454744,-0.03052,12.755,0.0799826397921649,0.1581235813623607,0.33837481,0.1002685888454744,500,0.0822418417208116,0.0332290269579036,0.0083072567394759,1.8939393939393937e-08,0.0001893939393939
2012-06-01 19:00:00,-0.01592,0.095596190105743,-0.079676190105743,-0.02204,11.99,0.1059802394088426,0.1362540679854143,0.3378304975,0.095596190105743,500,0.0784094682723161,0.0316805932413398,0.0079201483103349,1.8939393939393937e-08,0.0001893939393939
2012-06-01 19:15:00,-0.0114959999999999,0.1202167252012862,-0.1087207252012862,-0.01592,11.437,0.1349755956440235,0.4060813691546903,0.66127369,0.1202167252012862,500,0.0986036105627782,0.0398398426516275,0.0099599606629068,1.8939393939393937e-08,0.0001893939393939
2012-06-01 19:30:00,-0.008304,1.0111374680280538,-1.0028334680280535,-0.0114959999999999,11.038,0.0461434413110666,0.1539311319108796,1.21121204125,1.0111374680280538,500,0.8293505330138964,0.3350911244500592,0.0837727811125148,1.8939393939393937e-08,0.0001893939393939
2012-06-01 19:45:00,-0.006,1.2062243602897695,-1.2002243602897695,-0.008304,10.75,0.0258664008249637,0.0179365313852666,1.2500272925,1.2062243602897695,500,0.9893638083569772,0.399742952871506,0.0999357382178764,1.8939393939393937e-08,0.0001893939393939
2012-06-01 20:00:00,-0.0043359999999999,1.1072590257492634,-1.1029230257492637,-0.006,10.542,0.0217980538093092,0.0647728991914276,1.1938299787500002,1.1072590257492634,500,0.90819091590039,0.3669458246062181,0.0917364561515545,1.8939393939393937e-08,0.0001893939393939
2012-06-01 20:15:00,-0.003128,1.020200558893429,-1.017072558893429,-0.0043359999999999,10.391,0.010506709778648,0.0532066113279228,1.08391388,1.020200558893429,500,0.8367842198048837,0.3380946342645995,0.0845236585661498,1.8939393939393937e-08,0.0001893939393939
2012-06-01 20:30:00,-0.002256,1.0924653136668772,-1.0902093136668771,-0.003128,10.282,0.0042068985940135,0.0678192202391092,1.1644914325,1.0924653136668772,500,0.8960568852777203,0.3620431859707961,0.0905107964926989,1.8939393939393937e-08,0.0001893939393939
2012-06-01 20:45:00,-0.001632,1.0378396986844265,-1.0362076986844264,-0.002256,10.204,0.0007015509557481,0.0486648378598254,1.0872060875,1.0378396986844265,500,0.8512521140825039,0.343940248114143,0.0859850620285357,1.8939393939393937e-08,0.0001893939393939
2012-06-01 21:00:00,-0.001176,1.084042274074725,-1.082866274074725,-0.001632,10.147,0.0,0.0605357934252749,1.1445780675,1.084042274074725,500,0.8891481784042898,0.3592517892542585,0.0898129473135646,1.8939393939393937e-08,0.0001893939393939
2012-06-01 21:15:00,-0.0008479999999999,1.009116057249668,-1.008268057249668,-0.001176,10.106,0.0,0.0634487927503319,1.07256485,1.009116057249668,500,0.8276925407433067,0.3344212285831542,0.0836053071457885,1.8939393939393937e-08,0.0001893939393939
2012-06-01 21:30:00,-0.0006159999999999,0.6294616322473509,-0.6288456322473509,-0.0008479999999999,10.077,0.0,0.0664537740026491,0.69591540625,0.6294616322473509,500,0.5162941308408262,0.2086036892286167,0.0521509223071541,1.8939393939393937e-08,0.0001893939393939
2012-06-01 21:45:00,-0.0004479999999999,0.8932270739611249,-0.8927790739611249,-0.0006159999999999,10.056,0.0,0.104605851038875,0.997832925,0.8932270739611249,500,0.7326386107883294,0.2960156003185169,0.0740039000796292,1.8939393939393937e-08,0.0001893939393939
2012-06-01 22:00:00,-0.0003199999999999,0.9267764466184616,-0.9264564466184616,-0.0004479999999999,10.04,0.0,0.0817352358815382,1.0085116825,0.9267764466184616,500,0.7601563232413231,0.3071338679762921,0.076783466994073,1.8939393939393937e-08,0.0001893939393939
2012-06-01 22:15:00,-0.0002319999999999,0.9519199692226936,-0.9516879692226936,-0.0003199999999999,10.029,0.0,0.0860917945273062,1.03801176375,0.9519199692226936,500,0.7807794279457057,0.3154664355336184,0.0788666088834045,1.8939393939393937e-08,0.0001893939393939
2012-06-01 22:30:00,-0.000168,0.7886118763041849,-0.7884438763041849,-0.0002319999999999,10.021,0.0,0.088122178695815,0.876734055,0.7886118763041849,500,0.6468316135386436,0.2613461064802601,0.065336526620065,1.8939393939393937e-08,0.0001893939393939
2012-06-01 22:45:00,-0.00012,0.3773132690613299,-0.3771932690613299,-0.000168,10.015,0.0,0.07095958843867,0.4482728575,0.3773132690613299,500,0.3094781577222175,0.1250416798877646,0.0312604199719411,1.8939393939393937e-08,0.0001893939393939
2012-06-01 23:00:00,-8.799999999999386e-05,0.3517158500924712,-0.3516278500924713,-0.00012,10.011,0.0,0.0809592736575287,0.4326751237499999,0.3517158500924712,500,0.2884827602249764,0.1165586909999904,0.0291396727499976,1.8939393939393937e-08,0.0001893939393939
2012-06-01 23:15:00,-6.399999999999295e-05,0.1309030403913527,-0.1308390403913528,-8.799999999999386e-05,10.008,0.0,0.0848886658586472,0.21579170625,0.1309030403913527,500,0.1073686909589388,0.0433812892763389,0.0108453223190847,1.8939393939393937e-08,0.0001893939393939
2012-06-01 23:30:00,-4.800000000000182e-05,0.05610416128292209,-0.05605616128292209,-6.399999999999295e-05,10.006,0.0,0.1815528724670779,0.23765703375,0.05610416128292209,500,0.04601749765542077,0.018592928345624555,0.004648232086406136,1.8939393939393937e-08,0.00018939393939393937
