Load_data
time,load
2025-10-15 00:00:00,11835.548387096775
2025-10-15 00:15:00,11672.258064516129
2025-10-15 00:30:00,11532.516129032258
2025-10-15 00:45:00,11394.677419354839
2025-10-15 01:00:00,11274.806451612903
2025-10-15 01:15:00,11166.258064516129
2025-10-15 01:30:00,11079.09677419355
2025-10-15 01:45:00,10988.645161290322
2025-10-15 02:00:00,10946.677419354839
2025-10-15 02:15:00,10898.258064516129
2025-10-15 02:30:00,10827.290322580646
2025-10-15 02:45:00,10785.193548387097
2025-10-15 03:00:00,10773.322580645161
2025-10-15 03:15:00,10735.58064516129
2025-10-15 03:30:00,10707.451612903225
2025-10-15 03:45:00,10696.58064516129
2025-10-15 04:00:00,10729.0
2025-10-15 04:15:00,10716.290322580646
2025-10-15 04:30:00,10732.387096774193
2025-10-15 04:45:00,10764.129032258064
2025-10-15 05:00:00,10892.193548387097
2025-10-15 05:15:00,10968.322580645161
2025-10-15 05:30:00,11095.0
2025-10-15 05:45:00,11248.322580645161
2025-10-15 06:00:00,11609.0
2025-10-15 06:15:00,11852.451612903225
2025-10-15 06:30:00,12135.548387096775
2025-10-15 06:45:00,12449.870967741936
2025-10-15 07:00:00,12996.709677419354
2025-10-15 07:15:00,13349.935483870968
2025-10-15 07:30:00,13683.838709677419
2025-10-15 07:45:00,13964.451612903225
2025-10-15 08:00:00,14227.838709677419
2025-10-15 08:15:00,14342.41935483871
2025-10-15 08:30:00,14421.806451612903
2025-10-15 08:45:00,14476.129032258064
2025-10-15 09:00:00,14457.838709677419
2025-10-15 09:15:00,14409.548387096775
2025-10-15 09:30:00,14308.548387096775
2025-10-15 09:45:00,14270.193548387097
2025-10-15 10:00:00,14132.58064516129
2025-10-15 10:15:00,14055.58064516129
2025-10-15 10:30:00,13993.741935483871
2025-10-15 10:45:00,13962.58064516129
2025-10-15 11:00:00,13858.161290322581
2025-10-15 11:15:00,13788.225806451614
2025-10-15 11:30:00,13764.0
2025-10-15 11:45:00,13760.41935483871
2025-10-15 12:00:00,13681.322580645161
2025-10-15 12:15:00,13620.806451612903
2025-10-15 12:30:00,13567.225806451614
2025-10-15 12:45:00,13565.806451612903
2025-10-15 13:00:00,13599.064516129032
2025-10-15 13:15:00,13621.838709677419
2025-10-15 13:30:00,13584.870967741936
2025-10-15 13:45:00,13550.774193548386
2025-10-15 14:00:00,13569.645161290322
2025-10-15 14:15:00,13531.774193548386
2025-10-15 14:30:00,13519.548387096775
2025-10-15 14:45:00,13501.032258064517
2025-10-15 15:00:00,13562.258064516129
2025-10-15 15:15:00,13572.193548387097
2025-10-15 15:30:00,13609.709677419354
2025-10-15 15:45:00,13662.677419354839
2025-10-15 16:00:00,13751.161290322581
2025-10-15 16:15:00,13828.709677419354
2025-10-15 16:30:00,13856.935483870968
2025-10-15 16:45:00,14202.645161290322
2025-10-15 17:00:00,14491.387096774193
2025-10-15 17:15:00,14763.322580645161
2025-10-15 17:30:00,14996.548387096775
2025-10-15 17:45:00,15162.612903225807
2025-10-15 18:00:00,15119.612903225807
2025-10-15 18:15:00,15149.548387096775
2025-10-15 18:30:00,15213.806451612903
2025-10-15 18:45:00,15352.354838709678
2025-10-15 19:00:00,15333.838709677419
2025-10-15 19:15:00,15276.258064516129
2025-10-15 19:30:00,15174.354838709678
2025-10-15 19:45:00,15095.645161290322
2025-10-15 20:00:00,14876.709677419354
2025-10-15 20:15:00,14707.354838709678
2025-10-15 20:30:00,14518.935483870968
2025-10-15 20:45:00,14362.548387096775
2025-10-15 21:00:00,14124.032258064517
2025-10-15 21:15:00,13916.41935483871
2025-10-15 21:30:00,13731.064516129032
2025-10-15 21:45:00,13548.032258064517
2025-10-15 22:00:00,13319.58064516129
2025-10-15 22:15:00,13120.483870967742
2025-10-15 22:30:00,12905.161290322581
2025-10-15 22:45:00,12724.354838709678
2025-10-15 23:00:00,12545.516129032258
2025-10-15 23:15:00,12341.774193548386
2025-10-15 23:30:00,12163.161290322581
2025-10-15 23:45:00,12016.451612903225
