Load_data
time,load
2025-06-15 00:00:00,11532.266666666666
2025-06-15 00:15:00,11369.2
2025-06-15 00:30:00,11213.2
2025-06-15 00:45:00,11085.3
2025-06-15 01:00:00,10962.666666666666
2025-06-15 01:15:00,10846.833333333334
2025-06-15 01:30:00,10737.5
2025-06-15 01:45:00,10646.533333333333
2025-06-15 02:00:00,10594.433333333332
2025-06-15 02:15:00,10531.533333333333
2025-06-15 02:30:00,10466.833333333334
2025-06-15 02:45:00,10411.966666666667
2025-06-15 03:00:00,10387.766666666666
2025-06-15 03:15:00,10345.2
2025-06-15 03:30:00,10317.933333333332
2025-06-15 03:45:00,10278.6
2025-06-15 04:00:00,10277.433333333332
2025-06-15 04:15:00,10267.366666666667
2025-06-15 04:30:00,10269.333333333334
2025-06-15 04:45:00,10269.8
2025-06-15 05:00:00,10296.933333333332
2025-06-15 05:15:00,10279.9
2025-06-15 05:30:00,10310.1
2025-06-15 05:45:00,10348.766666666666
2025-06-15 06:00:00,10483.2
2025-06-15 06:15:00,10556.6
2025-06-15 06:30:00,10672.5
2025-06-15 06:45:00,10831.066666666668
2025-06-15 07:00:00,11069.366666666667
2025-06-15 07:15:00,11272.1
2025-06-15 07:30:00,11487.433333333332
2025-06-15 07:45:00,11704.366666666667
2025-06-15 08:00:00,11854.2
2025-06-15 08:15:00,11982.833333333334
2025-06-15 08:30:00,12113.9
2025-06-15 08:45:00,12265.666666666666
2025-06-15 09:00:00,12345.0
2025-06-15 09:15:00,12394.8
2025-06-15 09:30:00,12427.933333333332
2025-06-15 09:45:00,12511.5
2025-06-15 10:00:00,12506.766666666666
2025-06-15 10:15:00,12512.966666666667
2025-06-15 10:30:00,12540.666666666666
2025-06-15 10:45:00,12602.566666666668
2025-06-15 11:00:00,12580.833333333334
2025-06-15 11:15:00,12580.133333333333
2025-06-15 11:30:00,12597.433333333332
2025-06-15 11:45:00,12637.766666666666
2025-06-15 12:00:00,12594.966666666667
2025-06-15 12:15:00,12566.466666666667
2025-06-15 12:30:00,12525.9
2025-06-15 12:45:00,12534.266666666666
2025-06-15 13:00:00,12561.533333333333
2025-06-15 13:15:00,12578.933333333332
2025-06-15 13:30:00,12555.333333333334
2025-06-15 13:45:00,12533.1
2025-06-15 14:00:00,12504.5
2025-06-15 14:15:00,12478.9
2025-06-15 14:30:00,12442.366666666667
2025-06-15 14:45:00,12426.333333333334
2025-06-15 15:00:00,12437.4
2025-06-15 15:15:00,12418.066666666668
2025-06-15 15:30:00,12403.7
2025-06-15 15:45:00,12409.333333333334
2025-06-15 16:00:00,12446.433333333332
2025-06-15 16:15:00,12416.033333333333
2025-06-15 16:30:00,12418.933333333332
2025-06-15 16:45:00,12513.366666666667
2025-06-15 17:00:00,12692.1
2025-06-15 17:15:00,12787.3
2025-06-15 17:30:00,12848.6
2025-06-15 17:45:00,12888.0
2025-06-15 18:00:00,12822.966666666667
2025-06-15 18:15:00,12718.733333333334
2025-06-15 18:30:00,12660.833333333334
2025-06-15 18:45:00,12656.733333333334
2025-06-15 19:00:00,12660.1
2025-06-15 19:15:00,12621.866666666667
2025-06-15 19:30:00,12604.0
2025-06-15 19:45:00,12597.733333333334
2025-06-15 20:00:00,12628.4
2025-06-15 20:15:00,12672.466666666667
2025-06-15 20:30:00,12671.0
2025-06-15 20:45:00,12700.866666666667
2025-06-15 21:00:00,12722.6
2025-06-15 21:15:00,12721.866666666667
2025-06-15 21:30:00,12704.133333333333
2025-06-15 21:45:00,12691.9
2025-06-15 22:00:00,12670.8
2025-06-15 22:15:00,12651.333333333334
2025-06-15 22:30:00,12524.233333333334
2025-06-15 22:45:00,12368.9
2025-06-15 23:00:00,12229.733333333334
2025-06-15 23:15:00,12070.3
2025-06-15 23:30:00,11886.033333333333
2025-06-15 23:45:00,11707.533333333333
