Load_data
time,load
2025-09-15 00:00:00,11705.166666666666
2025-09-15 00:15:00,11548.5
2025-09-15 00:30:00,11410.366666666667
2025-09-15 00:45:00,11283.133333333333
2025-09-15 01:00:00,11168.466666666667
2025-09-15 01:15:00,11067.466666666667
2025-09-15 01:30:00,10958.466666666667
2025-09-15 01:45:00,10870.766666666666
2025-09-15 02:00:00,10810.4
2025-09-15 02:15:00,10762.633333333333
2025-09-15 02:30:00,10701.3
2025-09-15 02:45:00,10653.633333333333
2025-09-15 03:00:00,10637.366666666667
2025-09-15 03:15:00,10597.0
2025-09-15 03:30:00,10567.2
2025-09-15 03:45:00,10539.4
2025-09-15 04:00:00,10565.266666666666
2025-09-15 04:15:00,10559.166666666666
2025-09-15 04:30:00,10552.2
2025-09-15 04:45:00,10568.666666666666
2025-09-15 05:00:00,10664.666666666666
2025-09-15 05:15:00,10714.366666666667
2025-09-15 05:30:00,10816.066666666668
2025-09-15 05:45:00,10969.5
2025-09-15 06:00:00,11262.366666666667
2025-09-15 06:15:00,11501.5
2025-09-15 06:30:00,11740.433333333332
2025-09-15 06:45:00,11994.5
2025-09-15 07:00:00,12415.533333333333
2025-09-15 07:15:00,12638.4
2025-09-15 07:30:00,12844.066666666668
2025-09-15 07:45:00,12990.266666666666
2025-09-15 08:00:00,13096.166666666666
2025-09-15 08:15:00,13150.133333333333
2025-09-15 08:30:00,13213.5
2025-09-15 08:45:00,13293.033333333333
2025-09-15 09:00:00,13260.933333333332
2025-09-15 09:15:00,13245.2
2025-09-15 09:30:00,13217.366666666667
2025-09-15 09:45:00,13233.933333333332
2025-09-15 10:00:00,13159.233333333334
2025-09-15 10:15:00,13110.8
2025-09-15 10:30:00,13104.8
2025-09-15 10:45:00,13123.033333333333
2025-09-15 11:00:00,13079.1
2025-09-15 11:15:00,13075.5
2025-09-15 11:30:00,13088.0
2025-09-15 11:45:00,13119.333333333334
2025-09-15 12:00:00,13046.2
2025-09-15 12:15:00,13020.7
2025-09-15 12:30:00,12984.666666666666
2025-09-15 12:45:00,13001.5
2025-09-15 13:00:00,13043.633333333333
2025-09-15 13:15:00,13065.8
2025-09-15 13:30:00,13049.9
2025-09-15 13:45:00,13032.233333333334
2025-09-15 14:00:00,13024.0
2025-09-15 14:15:00,13005.233333333334
2025-09-15 14:30:00,12985.966666666667
2025-09-15 14:45:00,12974.8
2025-09-15 15:00:00,13017.9
2025-09-15 15:15:00,12994.466666666667
2025-09-15 15:30:00,12974.3
2025-09-15 15:45:00,12996.166666666666
2025-09-15 16:00:00,13093.8
2025-09-15 16:15:00,13102.333333333334
2025-09-15 16:30:00,13171.166666666666
2025-09-15 16:45:00,13332.033333333333
2025-09-15 17:00:00,13539.9
2025-09-15 17:15:00,13723.7
2025-09-15 17:30:00,13873.766666666666
2025-09-15 17:45:00,14001.266666666666
2025-09-15 18:00:00,13972.333333333334
2025-09-15 18:15:00,13931.866666666667
2025-09-15 18:30:00,13979.133333333333
2025-09-15 18:45:00,14053.533333333333
2025-09-15 19:00:00,14148.9
2025-09-15 19:15:00,14201.666666666666
2025-09-15 19:30:00,14275.366666666667
2025-09-15 19:45:00,14375.866666666667
2025-09-15 20:00:00,14348.866666666667
2025-09-15 20:15:00,14314.6
2025-09-15 20:30:00,14202.066666666668
2025-09-15 20:45:00,14073.466666666667
2025-09-15 21:00:00,13888.533333333333
2025-09-15 21:15:00,13703.433333333332
2025-09-15 21:30:00,13533.8
2025-09-15 21:45:00,13347.6
2025-09-15 22:00:00,13148.8
2025-09-15 22:15:00,12966.466666666667
2025-09-15 22:30:00,12760.166666666666
2025-09-15 22:45:00,12571.733333333334
2025-09-15 23:00:00,12406.666666666666
2025-09-15 23:15:00,12229.666666666666
2025-09-15 23:30:00,12033.3
2025-09-15 23:45:00,11884.533333333333
