date,Controller1-0.time-based_0-dump
2012-02-01 00:00:00,-1.4855693816671625
2012-02-01 00:15:00,-1.5134433436308925
2012-02-01 00:30:00,-0.3099619800014337
2012-02-01 00:45:00,0.0208873108906395
2012-02-01 01:00:00,-0.0981517015206689
2012-02-01 01:15:00,-0.2378588945442866
2012-02-01 01:30:00,-0.4185953208453097
2012-02-01 01:45:00,-0.4511458953952846
2012-02-01 02:00:00,-0.2349699477437968
2012-02-01 02:15:00,-0.2319940286800274
2012-02-01 02:30:00,-0.5752278289232369
2012-02-01 02:45:00,-0.6969695558570028
2012-02-01 03:00:00,-0.5516393678318949
2012-02-01 03:15:00,-0.3611060729914274
2012-02-01 03:30:00,-0.2846326812795559
2012-02-01 03:45:00,-0.2155295980306267
2012-02-01 04:00:00,-0.2354965629914274
2012-02-01 04:15:00,-0.3236537406246492
2012-02-01 04:30:00,-0.3776297489058408
2012-02-01 04:45:00,-0.4206303994215085
2012-02-01 05:00:00,-0.4484735884970257
2012-02-01 05:15:00,-0.3682166889573831
2012-02-01 05:30:00,-0.4225909426858864
2012-02-01 05:45:00,-0.4678265261273097
2012-02-01 06:00:00,-0.5283394824388068
2012-02-01 06:15:00,-0.5071906113645938
2012-02-01 06:30:00,-0.559615236590636
2012-02-01 06:45:00,-0.0623377191217259
2012-02-01 07:00:00,-0.13392209718322
2012-02-01 07:15:00,-0.3109819095240533
2012-02-01 07:30:00,-0.472326903953127
2012-02-01 07:45:00,-0.5626028986257501
2012-02-01 08:00:00,-0.5101832761319434
2012-02-01 08:15:00,-0.5206563116297946
2012-02-01 08:30:00,-0.2554946109147947
2012-02-01 08:45:00,-0.1101647681365867
2012-02-01 09:00:00,-0.084294860803533
2012-02-01 09:15:00,0.2377343441336112
2012-02-01 09:30:00,1.8907897210692115
2012-02-01 09:45:00,1.5265262205898065
2012-02-01 10:00:00,1.2561202972047278
2012-02-01 10:15:00,1.414833884053387
2012-02-01 10:30:00,2.716971321745844
2012-02-01 10:45:00,9.764059763795776
2012-02-01 11:00:00,0.9287800367881308
2012-02-01 11:15:00,0.4269556816863014
2012-02-01 11:30:00,0.9292031377888246
2012-02-01 11:45:00,2.447127968918121
2012-02-01 12:00:00,3.401091672065616
2012-02-01 12:15:00,5.9698340471578994
2012-02-01 12:30:00,4.40041029712597
2012-02-01 12:45:00,8.244800083694827
2012-02-01 13:00:00,12.333073507110608
2012-02-01 13:15:00,7.250870475606751
2012-02-01 13:30:00,8.546707904513905
2012-02-01 13:45:00,3.3892194342094406
2012-02-01 14:00:00,4.775550011387516
2012-02-01 14:15:00,0.5619498146587009
2012-02-01 14:30:00,1.6435342495784633
2012-02-01 14:45:00,1.5016916755195104
2012-02-01 15:00:00,1.014658418855383
2012-02-01 15:15:00,2.328706063949692
2012-02-01 15:30:00,0.3871547549475922
2012-02-01 15:45:00,0.1271524712659741
2012-02-01 16:00:00,0.2873218897407676
2012-02-01 16:15:00,1.0084757517601382
2012-02-01 16:30:00,2.7982283480044385
2012-02-01 16:45:00,-0.1800195763107629
2012-02-01 17:00:00,-0.6818068501735091
2012-02-01 17:15:00,-1.03089047
2012-02-01 17:30:00,-0.999600795
2012-02-01 17:45:00,-1.028886198030554
2012-02-01 18:00:00,-1.1569728755101547
2012-02-01 18:15:00,-2.5542582368821405
2012-02-01 18:30:00,-2.2829648404579816
2012-02-01 18:45:00,-1.9876555873767563
2012-02-01 19:00:00,-1.8139283182818329
2012-02-01 19:15:00,-2.36782857241546
2012-02-01 19:30:00,-3.8714440036653817
2012-02-01 19:45:00,-2.413390451757308
2012-02-01 20:00:00,-1.7762107924999997
2012-02-01 20:15:00,-0.681934375
2012-02-01 20:30:00,-0.711552535
2012-02-01 20:45:00,-0.6310719975
2012-02-01 21:00:00,-0.5780662375
2012-02-01 21:15:00,-0.5718068725000001
2012-02-01 21:30:00,-0.4766918976407188
2012-02-01 21:45:00,-0.4493386989571653
2012-02-01 22:00:00,-0.4987269225083366
2012-02-01 22:15:00,-0.4078208944630077
2012-02-01 22:30:00,-0.191820266441607
2012-02-01 22:45:00,-0.2290439787885769
2012-02-01 23:00:00,-0.1938216423846301
2012-02-01 23:15:00,-0.1120115532848332
2012-02-01 23:30:00,-0.2460202319164869
