Solar_data
time,utilization
2025-04-15 00:00:00,0.0
2025-04-15 00:30:00,0.0
2025-04-15 01:00:00,0.0
2025-04-15 01:30:00,0.0
2025-04-15 02:00:00,0.0
2025-04-15 02:30:00,0.0
2025-04-15 03:00:00,0.0
2025-04-15 03:30:00,0.0
2025-04-15 04:00:00,2.7376776673801004e-05
2025-04-15 04:30:00,0.0012822366156239782
2025-04-15 05:00:00,0.009338542191882529
2025-04-15 05:30:00,0.03197263313566274
2025-04-15 06:00:00,0.0713860348047268
2025-04-15 06:30:00,0.12374621335296862
2025-04-15 07:00:00,0.1848928600549698
2025-04-15 07:30:00,0.24945927500244106
2025-04-15 08:00:00,0.3063643629512479
2025-04-15 08:30:00,0.3543128797123508
2025-04-15 09:00:00,0.4008266364374468
2025-04-15 09:30:00,0.4324387304725185
2025-04-15 10:00:00,0.4588878884911537
2025-04-15 10:30:00,0.4820277819710394
2025-04-15 11:00:00,0.49919716922506213
2025-04-15 11:30:00,0.5048284274435813
2025-04-15 12:00:00,0.5053664000764969
2025-04-15 12:30:00,0.49616394340991965
2025-04-15 13:00:00,0.4834503302651067
2025-04-15 13:30:00,0.46328898408720576
2025-04-15 14:00:00,0.42943990158457906
2025-04-15 14:30:00,0.3821656217498164
2025-04-15 15:00:00,0.33889296376897443
2025-04-15 15:30:00,0.2915926293259667
2025-04-15 16:00:00,0.2396983802078231
2025-04-15 16:30:00,0.19021280537689886
2025-04-15 17:00:00,0.13429228007312743
2025-04-15 17:30:00,0.07913523442562548
2025-04-15 18:00:00,0.033280880617037906
2025-04-15 18:30:00,0.007722837616118691
2025-04-15 19:00:00,0.0006724844174084044
2025-04-15 19:30:00,0.0
2025-04-15 20:00:00,0.0
2025-04-15 20:30:00,0.0
2025-04-15 21:00:00,0.0
2025-04-15 21:30:00,0.0
2025-04-15 22:00:00,0.0
2025-04-15 22:30:00,0.0
2025-04-15 23:00:00,0.0
2025-04-15 23:30:00,0.0
